id,oracion_id,oracion_original,oracion_limpia,oracion_sinStopWords,presidente,vicepresidente,lista,Partido
AG3,221,"Lo importante que ve el grupo o el burro político es tener alguien de tu extrema confianza, porque lo más probable es que siendo mujer con más ganas todavía te quieras arruchar el piso, hablando en cristiano.",lo importante que ve el grupo o el burro politico es tener alguien de tu extrema confianza porque lo mas probable es que siendo mujer con mas ganas todavia te quieras arruchar el piso hablando en cristiano,importante ve grupo burro politico tener alguien extrema confianza mas probable siendo mujer mas ganas todavia quieras arruchar piso hablando cristiano,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG3,222,"Definitivamente hay un historial que observar, pero si tú trabajas en equipo, yo sí creo que la figura de un vicepresidente es increíblemente valiosa.",definitivamente hay un historial que observar pero si tu trabajas en equipo yo si creo que la figura de un vicepresidente es increiblemente valiosa,definitivamente historial observar si trabajas equipo si creo figura vicepresidente increiblemente valiosa,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG3,223,"Porque en mi caso el año pasado el plan de gobierno que nosotros proponíamos con quien fue mi binomio se basaba mucho en el tema de la mafia, el colegio blanco y la mafia territorio.",porque en mi caso el ano pasado el plan de gobierno que nosotros proponiamos con quien fue mi binomio se basaba mucho en el tema de la mafia el colegio blanco y la mafia territorio,caso ano pasado plan gobierno proponiamos binomio basaba tema mafia colegio blanco mafia territorio,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG3,224,Y yo viní a aportar un poco más de tema de reparación de tejido social y el tema sostenibilidad en general.,y yo vini a aportar un poco mas de tema de reparacion de tejido social y el tema sostenibilidad en general,vini aportar mas tema reparacion tejido social tema sostenibilidad general,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG3,225,"Yo sé que para la gente cuando yo digo sostenible les suena pajaritos y arbolitos, pero la sostenibilidad financiera en un proyecto es lo más importante para que se mantenga en el tiempo.",yo se que para la gente cuando yo digo sostenible les suena pajaritos y arbolitos pero la sostenibilidad financiera en un proyecto es lo mas importante para que se mantenga en el tiempo,gente digo sostenible suena pajaritos arbolitos sostenibilidad financiera proyecto mas importante mantenga tiempo,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG3,226,Y la sostenibilidad económica y social y ambiental van de la mano con este tema.,y la sostenibilidad economica y social y ambiental van de la mano con este tema,sostenibilidad economica social ambiental van mano tema,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG3,227,"Entonces el eje transversal del tema sostenibilidad y el plan de gobierno del año pasado yo me reí para poner un poco el contexto de hacer el Elon Musk de Trump era quien se fijaba que todo proyecto fuera sostenible también financiamente y eso es una ayuda importantísima y te soy sincera, no quiero un ministerio de la sostenibilidad, gracias.",entonces el eje transversal del tema sostenibilidad y el plan de gobierno del ano pasado yo me rei para poner un poco el contexto de hacer el elon musk de trump era quien se fijaba que todo proyecto fuera sostenible tambien financiamente y eso es una ayuda importantisima y te soy sincera no quiero un ministerio de la sostenibilidad gracias,entonces eje transversal tema sostenibilidad plan gobierno ano pasado rei poner contexto hacer elon musk trump fijaba proyecto sostenible tambien financiamente ayuda importantisima sincera quiero ministerio sostenibilidad gracias,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG3,228,Entonces creo que pasarlo a un ministerio era poco práctico porque mi rol era transversal en todos los proyectos.,entonces creo que pasarlo a un ministerio era poco practico porque mi rol era transversal en todos los proyectos,entonces creo pasarlo ministerio practico rol transversal proyectos,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG3,229,"En el caso de mi candidato vicepresidente del contraveniente de Galo Munkayo hablamos de una transversalidad en el tema seguridad y él tiene un toque social importantísimo porque yo buscaba a alguien que repare esta relación también lesionada entre oficiales y tropas parte de este plan de desalmarlos por si acaso porque fue hecho, divide vencerás.",en el caso de mi candidato vicepresidente del contraveniente de galo munkayo hablamos de una transversalidad en el tema seguridad y el tiene un toque social importantisimo porque yo buscaba a alguien que repare esta relacion tambien lesionada entre oficiales y tropas parte de este plan de desalmarlos por si acaso porque fue hecho divide venceras,caso candidato vicepresidente contraveniente galo munkayo hablamos transversalidad tema seguridad toque social importantisimo buscaba alguien repare relacion tambien lesionada oficiales tropas parte plan desalmarlos si acaso hecho divide venceras,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG3,230,"Él tiene mucho toque social, ha hecho mucho trabajo social en milagro y viene a comprender cómo este trabajo estructural de por ejemplo las reservas como policía comunitaria y el rol que tienen para la reparación de tejido social.",el tiene mucho toque social ha hecho mucho trabajo social en milagro y viene a comprender como este trabajo estructural de por ejemplo las reservas como policia comunitaria y el rol que tienen para la reparacion de tejido social,toque social hecho trabajo social milagro viene comprender trabajo estructural ejemplo reservas policia comunitaria rol reparacion tejido social,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG3,231,Este término que hemos escuchado en campaña pero que nadie parece,este termino que hemos escuchado en campana pero que nadie parece,termino escuchado campana nadie parece,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
CR1,1,"Carlos Rabascall, candidato presidencial por la Izquierda Democrática, presenta un plan de gobierno centrado en la seguridad, la economía y la reforma institucional.",carlos rabascall candidato presidencial por la izquierda democratica presenta un plan de gobierno centrado en la seguridad la economia y la reforma institucional,carlos rabascall candidato presidencial izquierda democratica presenta plan gobierno centrado seguridad economia reforma institucional,CARLOS RABASCALL,ALEJANDRA RIVAS MANTILLA,12.0,PARTIDO IZQUIERDA DEMOCRÁTICA
CR1,2,"Propone una reestructuración del sector seguridad, con un sistema de inteligencia independiente del poder político, agencias especializadas en contrainteligencia y una policía civil enfocada en la lucha contra el crimen organizado y la corrupción.",propone una reestructuracion del sector seguridad con un sistema de inteligencia independiente del poder politico agencias especializadas en contrainteligencia y una policia civil enfocada en la lucha contra el crimen organizado y la corrupcion,propone reestructuracion sector seguridad sistema inteligencia independiente poder politico agencias especializadas contrainteligencia policia civil enfocada lucha crimen organizado corrupcion,CARLOS RABASCALL,ALEJANDRA RIVAS MANTILLA,12.0,PARTIDO IZQUIERDA DEMOCRÁTICA
CR1,3,"En el ámbito económico, busca descentralizar el desarrollo mediante regiones autonómicas, incentivar la inversión privada en el sector petrolero y revisar el sistema tributario para reducir costos de producción y mejorar la competitividad.",en el ambito economico busca descentralizar el desarrollo mediante regiones autonomicas incentivar la inversion privada en el sector petrolero y revisar el sistema tributario para reducir costos de produccion y mejorar la competitividad,ambito economico busca descentralizar desarrollo mediante regiones autonomicas incentivar inversion privada sector petrolero revisar sistema tributario reducir costos produccion mejorar competitividad,CARLOS RABASCALL,ALEJANDRA RIVAS MANTILLA,12.0,PARTIDO IZQUIERDA DEMOCRÁTICA
CR1,4,"Para fortalecer el IESS, plantea ampliar la base de afiliados y auditar la deuda del Estado con la institución.",para fortalecer el iess plantea ampliar la base de afiliados y auditar la deuda del estado con la institucion,fortalecer iess plantea ampliar base afiliados auditar deuda institucion,CARLOS RABASCALL,ALEJANDRA RIVAS MANTILLA,12.0,PARTIDO IZQUIERDA DEMOCRÁTICA
CR1,5,También considera una agencia para gestionar las cárceles y la clasificación de los privados de libertad.,tambien considera una agencia para gestionar las carceles y la clasificacion de los privados de libertad,tambien considera agencia gestionar carceles clasificacion privados libertad,CARLOS RABASCALL,ALEJANDRA RIVAS MANTILLA,12.0,PARTIDO IZQUIERDA DEMOCRÁTICA
CR1,6,"Su enfoque busca equilibrar el crecimiento económico con estabilidad fiscal, apostando por eficiencia y liderazgo en la gestión pública.",su enfoque busca equilibrar el crecimiento economico con estabilidad fiscal apostando por eficiencia y liderazgo en la gestion publica,enfoque busca equilibrar crecimiento economico estabilidad fiscal apostando eficiencia liderazgo gestion publica,CARLOS RABASCALL,ALEJANDRA RIVAS MANTILLA,12.0,PARTIDO IZQUIERDA DEMOCRÁTICA
CR1,7, Le quiero dar la bienvenida formalmente al ingeniero Carlos Rabascall.,le quiero dar la bienvenida formalmente al ingeniero carlos rabascall,quiero dar bienvenida formalmente ingeniero carlos rabascall,CARLOS RABASCALL,ALEJANDRA RIVAS MANTILLA,12.0,PARTIDO IZQUIERDA DEMOCRÁTICA
CR1,8,Gracias por estar con nosotros esta mañana.,gracias por estar con nosotros esta manana,gracias manana,CARLOS RABASCALL,ALEJANDRA RIVAS MANTILLA,12.0,PARTIDO IZQUIERDA DEMOCRÁTICA
CR1,9,Que gusto verte y felicitaciones por el estudio.,que gusto verte y felicitaciones por el estudio,gusto verte felicitaciones estudio,CARLOS RABASCALL,ALEJANDRA RIVAS MANTILLA,12.0,PARTIDO IZQUIERDA DEMOCRÁTICA
CR1,10,"No quiero engancharme mucho en este tema, pero no quiero tampoco dejar de preguntarle...",no quiero engancharme mucho en este tema pero no quiero tampoco dejar de preguntarle,quiero engancharme tema quiero tampoco dejar preguntarle,CARLOS RABASCALL,ALEJANDRA RIVAS MANTILLA,12.0,PARTIDO IZQUIERDA DEMOCRÁTICA
CR1,11,"Más bien, su percepción del debate del domingo.",mas bien su percepcion del debate del domingo,mas bien percepcion debate domingo,CARLOS RABASCALL,ALEJANDRA RIVAS MANTILLA,12.0,PARTIDO IZQUIERDA DEMOCRÁTICA
CR1,12,"A ver, yo creo que todo espacio es importante, por más que el formato es una camisa de fuerza como para poder... que impide desarrollar realmente.",a ver yo creo que todo espacio es importante por mas que el formato es una camisa de fuerza como para poder que impide desarrollar realmente,ver creo espacio importante mas formato camisa fuerza poder impide desarrollar realmente,CARLOS RABASCALL,ALEJANDRA RIVAS MANTILLA,12.0,PARTIDO IZQUIERDA DEMOCRÁTICA
CR1,13,"Pero a la hora del té son espacios que uno tiene que aprovecharlos, porque esos espacios de acercamiento con la ciudadanía, uno podrán escoger para la bronca, para la pelea, otros podrán escoger, como lo dice yo, es para centrarme en los problemas y en las soluciones y propuestas.",pero a la hora del te son espacios que uno tiene que aprovecharlos porque esos espacios de acercamiento con la ciudadania uno podran escoger para la bronca para la pelea otros podran escoger como lo dice yo es para centrarme en los problemas y en las soluciones y propuestas,hora espacios aprovecharlos espacios acercamiento ciudadania podran escoger bronca pelea podran escoger dice centrarme problemas soluciones propuestas,CARLOS RABASCALL,ALEJANDRA RIVAS MANTILLA,12.0,PARTIDO IZQUIERDA DEMOCRÁTICA
CR1,14,"Y claro, y lo que quiere saber el ecuatoriano más ya es el cómo serán las cosas, ¿no?",y claro y lo que quiere saber el ecuatoriano mas ya es el como seran las cosas no,claro quiere saber ecuatoriano mas seran cosas,CARLOS RABASCALL,ALEJANDRA RIVAS MANTILLA,12.0,PARTIDO IZQUIERDA DEMOCRÁTICA
CR1,15,"Usted entregó un plan de trabajo de 98 páginas, cinco ejes que quieren empezar con seguridad y analizar algunas de estas propuestas.",usted entrego un plan de trabajo de paginas cinco ejes que quieren empezar con seguridad y analizar algunas de estas propuestas,usted entrego plan trabajo paginas cinco ejes quieren empezar seguridad analizar propuestas,CARLOS RABASCALL,ALEJANDRA RIVAS MANTILLA,12.0,PARTIDO IZQUIERDA DEMOCRÁTICA
CR1,16,Usted dice una policía civil.,usted dice una policia civil,usted dice policia civil,CARLOS RABASCALL,ALEJANDRA RIVAS MANTILLA,12.0,PARTIDO IZQUIERDA DEMOCRÁTICA
CR1,17,Para apoyar en esta lucha contra el crimen urbanizado.,para apoyar en esta lucha contra el crimen urbanizado,apoyar lucha crimen urbanizado,CARLOS RABASCALL,ALEJANDRA RIVAS MANTILLA,12.0,PARTIDO IZQUIERDA DEMOCRÁTICA
CR1,18,"A ver, realmente la policía civil especializada en la lucha contra la corrupción y el crimen urbanizado es una cosa.",a ver realmente la policia civil especializada en la lucha contra la corrupcion y el crimen urbanizado es una cosa,ver realmente policia civil especializada lucha corrupcion crimen urbanizado cosa,CARLOS RABASCALL,ALEJANDRA RIVAS MANTILLA,12.0,PARTIDO IZQUIERDA DEMOCRÁTICA
CR1,19,Pero realmente lo que nosotros estamos presentando es toda una reestructuración del sector seguridad.,pero realmente lo que nosotros estamos presentando es toda una reestructuracion del sector seguridad,realmente presentando toda reestructuracion sector seguridad,CARLOS RABASCALL,ALEJANDRA RIVAS MANTILLA,12.0,PARTIDO IZQUIERDA DEMOCRÁTICA
CR1,20,"Porque el sector seguridad no solamente es cuestión de policías en la calle, sino que es un sector de los militares en la frontera, que hoy tenemos militares en las cárceles, etcétera, etcétera.",porque el sector seguridad no solamente es cuestion de policias en la calle sino que es un sector de los militares en la frontera que hoy tenemos militares en las carceles etcetera etcetera,sector seguridad solamente cuestion policias calle sino sector militares frontera hoy militares carceles etcetera etcetera,CARLOS RABASCALL,ALEJANDRA RIVAS MANTILLA,12.0,PARTIDO IZQUIERDA DEMOCRÁTICA
CR1,21,Sino que tenemos que nacer desde el cerebro.,sino que tenemos que nacer desde el cerebro,sino nacer cerebro,CARLOS RABASCALL,ALEJANDRA RIVAS MANTILLA,12.0,PARTIDO IZQUIERDA DEMOCRÁTICA
CR1,22,El cerebro de la seguridad tiene que ser el sistema de inteligencia.,el cerebro de la seguridad tiene que ser el sistema de inteligencia,cerebro seguridad ser sistema inteligencia,CARLOS RABASCALL,ALEJANDRA RIVAS MANTILLA,12.0,PARTIDO IZQUIERDA DEMOCRÁTICA
CR1,23,Y ese sistema de inteligencia lo tenemos que sacar de las garras políticas.,y ese sistema de inteligencia lo tenemos que sacar de las garras politicas,sistema inteligencia sacar garras politicas,CARLOS RABASCALL,ALEJANDRA RIVAS MANTILLA,12.0,PARTIDO IZQUIERDA DEMOCRÁTICA
CR1,24,"El sistema de inteligencia, y más específicamente el CIES, está dependiendo fundamentalmente de la política de Caron de Lett, llamemos así, no en este gobierno, sino en todos.",el sistema de inteligencia y mas especificamente el cies esta dependiendo fundamentalmente de la politica de caron de lett llamemos asi no en este gobierno sino en todos,sistema inteligencia mas especificamente cies dependiendo fundamentalmente politica caron lett llamemos asi gobierno sino,CARLOS RABASCALL,ALEJANDRA RIVAS MANTILLA,12.0,PARTIDO IZQUIERDA DEMOCRÁTICA
CR1,25,"Hay que sacarlo, porque tiene que ser algo muy especializado fuera de la política, sobre todo en momentos que estamos luchando contra el crimen organizado.",hay que sacarlo porque tiene que ser algo muy especializado fuera de la politica sobre todo en momentos que estamos luchando contra el crimen organizado,sacarlo ser especializado politica momentos luchando crimen organizado,CARLOS RABASCALL,ALEJANDRA RIVAS MANTILLA,12.0,PARTIDO IZQUIERDA DEMOCRÁTICA
CR1,26,"El problema es que ese sistema de inteligencia está siendo coptado, y por tanto hay filtraciones, y por eso no nos podemos anticipar a los movimientos del crimen organizado.",el problema es que ese sistema de inteligencia esta siendo coptado y por tanto hay filtraciones y por eso no nos podemos anticipar a los movimientos del crimen organizado,problema sistema inteligencia siendo coptado filtraciones podemos anticipar movimientos crimen organizado,CARLOS RABASCALL,ALEJANDRA RIVAS MANTILLA,12.0,PARTIDO IZQUIERDA DEMOCRÁTICA
