ID;Oracion_ID;Oracion;Temas Clave;Partido;CandidatoPresidente;CandidatoVicePresidente;ListaPolitica
2;2350;facilitación visa trabajo derecho laboral ser fundamental ecuador colaborar gobierno extranjero asegurar migrant ecuatoriano tener acceso visa trabajo derecho laboral ser respetar;gobierno;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2351;incluir negociación acuerdo bilateral facilitar movilidad laboral protección derecho trabajador migrant incluir salario justo condición trabajo seguro acceso seguridad social;seguridad, movilidad;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2352;además ser importante promover creación red apoyo migrant poder defender derecho acceder recurso caso violación laboral;;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2353;fomentar retorno voluntario reinserción ecuador finalmente aspecto crucial política exterior deber ser creación condición permitir migrant así desear regresar ecuador reintegrar él exitosamente sociedad;política;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2354;incluir implementación programa retorno voluntario ofrecer apoyo financiero asesoer legal oportunidad empleo emprendimiento ecuador;emprendimiento, empleo;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2355;además ser esencial mejorar condición económico social país retorno ser opción atractivo asegurar migrant poder contribuir desarrollo comunidad origen beneficiar él experiencia habilidad adquirido extranjero;desarrollo;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2356;conclusión hacia política exterior ecuatoriano fuerte eficaz política exterior ecuador deber centrar él construcción relación sólido respetuoso país protección derecho interés ecuatoriano extranjero;política;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2357;aprender error pasado adoptar enfoque diplomático basado respeto mutuo cooperación visión estratégico ecuador poder fortalecer posición escenario global asegurar futuro paz prosperidad desarrollo sostenible ciudadano;desarrollo sostenible, desarrollo;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2358;ser imperativo trabajar mejorar relación internacional utilizar membresía organización internacional promover crecimiento económico seguridad;seguridad;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2359;además deber redoblar esfuerzo apoyar migrant extranjero asegurar recibir respeto oportunidad merecer;;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2360;política exterior fuerte coherente ecuador poder enfrentar desafío siglo xxi asegurar lugar prominente comunidad internacional;política;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2361;anticorrupcion plan eje corrupción ecuador problema sistémico consecuencia ecuador haber ser testigo serie caso corrupción alto perfil haber sacudir confianza público institución haber debilitar estructura;corrupción;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2362;caso emblemático ser escándalo odebrecht involucró funcionario alto nivel recepción soborno cambio adjudicación contrato público;;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2363;caso resonar américa latino revelar profundidad corrupción sistema político económico ecuador;corrupción;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2364;caso notable ser papel panamá exponer cuenta offshorar esquema evasión fiscal involucrar político empresario ecuatoriano;;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2365;documento revelar cómo alguno individuo poderoso país utilizar estructura financiero complejo ocultar riqueza evadir impuesto mientras mayoría ciudadano luchar llegar fin mes;;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2366;caso instituto ecuatoriano seguridad social iess destacar gravedad;seguridad;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2367;caso descubrir práctica corrupto administración fondo pensión poner riesgo sostenibilidad sistema seguridad social país;seguridad, sostenibilidad;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2368;malversación fondo inversión proyecto alto riesgo falta transparencia gestión iess haber dejar millón ecuatoriano preocupado futuro;inversión, transparencia;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2369;impacto devastador corrupción corrupción ser mayor obstáculo desarrollo económico social país;desarrollo, corrupción;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2370;destruir confianza institución desvir recurso deber destinar él servicio público esencial perpetuar pobreza desigualdad;pobreza, servicios públicos, igualdad;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2371;funcionario público líder empresarial actuar beneficio propio lugar interés público gobernanza deteriorar calidad vida ciudadano ver gravemente afectado;gobernanza;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2372;efecto pernicioso corrupción ser erosión derecho;corrupción;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2373;país corrupción ser rampante ley aplicar manera desigual poderoso poder eludir justicia;justicia, corrupción;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2374;creer entorno impunidad delito económico malversación fondo público convertir norma ciudadano perder fe sistema judicial capacidad gobierno proteger derecho;gobierno;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2375;además corrupción socava eficiencia gobierno aumentar costo bien servicio;gobierno, ciencia, corrupción;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2376;contrato público adjudicar través soborno lugar mérito obra público realizar material bajo calidad costo inflado;;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2377;solo desperdicia recurso público sino poner riesgo seguridad bienestar población;seguridad;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2378;corrupción tener impacto negativo inversión extranjero competitividad económico país;inversión, corrupción;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2379;inversor internacional ser reacio invertir país corrupción ser endémico temer perder capital ver él obligado participar práctica corrupto operar;corrupción;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2380;limitar oportunidad crecimiento económico reducir creación empleo;empleo;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2381;caso exitoso lucha corrupción país desarrollo pesar gravedad problema varios país desarrollo haber implementar éxito política práctica combatir corrupción;política, desarrollo, corrupción;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2382;continuación presentar tres ejemplo destacado singapur georgia ruanda;;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2383;singapur modelo gobernanza transparente singapur ser ejemplo cómo país poder transformar sistema gobernanza reducir corrupción nivel insignificante;gobernanza, corrupción;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2384;década singapur ser conocer alto corrupción liderazgo lee kuan yew país implementar serie reforma cambiar situación;corrupción;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2385;reforma incluir creación oficina investigación práctica corrupto cpib recibir amplio poder investigar procesar caso corrupción;corrupción;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2386;además gobierno singapur implementar política tolerancia cero hacia corrupción pena severo infractor independientemente posición;política, gobierno, corrupción;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2387;sistema remuneración ser revisar asegurar funcionario público recibir salario competitivo reducir incentivo participar práctica corrupto;;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2388;resultado ser transformación radical administración público entorno empresarial libre corrupción haber hacer singapur país competitivo mundo;corrupción;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2389;georgia reforma institucional modernización georgio país anteriormente enfrentar alto nivel corrupción haber lograr avance notable último década gracias serie reforma profundo;corrupción;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2390;tras revolución rosas nuevo gobierno implementar programa agresivo reforma anticorrupción incluir modernización institución público digitalización servicio gubernamental simplificación burocracia;digitalización, gobierno, corrupción;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2391;reforma destacado ser creación agencia anticorrupción encargar investigar procesar caso corrupción nivel gobierno;gobierno, corrupción;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2392;además georgia adoptar enfoque ventanilla único servicio público reducir interacción ciudadano funcionario público disminuir oportunidad corrupción;servicios públicos, corrupción;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2393;reforma transformar georgia país nivel corrupción significativamente bajo ambiente negocio favorable;ambiente, corrupción;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2394;ruando liderazgo fuerte énfasis transparencia ruando bajo liderazgo paul kagame haber ser ejemplo notable cómo país poder combatir corrupción través reforma institucional fuerte voluntad político;transparencia, política, corrupción;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2395;después genocidio ruanda enfrentar crisis total incluir corrupción generalizado;corrupción;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2396;gobierno kagame implementar enfoque integral combatir corrupción incluir creación oficina ombudsman responsable investigar combatir corrupción sector público;gobierno, corrupción;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2397;ruanda adoptar política transparencia total administración público contrato gubernamental gasto hacer público ser auditar regularmente;política, transparencia;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2398;además gobierno promover participación ciudadano rendición cuenta permitir ciudadano monitorear denunciar caso corrupción;gobierno, corrupción;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2399;esfuerzo haber convertir ruanda país transparente áfrica haber mejorar significativamente confianza gobierno;gobierno;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2400;plan erradicar corrupción ecuador combate corrupción ecuador requerir enfoque multifacético abordar raíz problema establezca marco gobernanza sólido transparente;gobernanza, corrupción;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2401;continuación presentar plan integral incluir diez área clave intervención;;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2402;fortalecimiento institución derecho primero paso erradicar corrupción ecuador ser fortalecer institución encargado hacer cumplir ley garantizar derecho;corrupción;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2403;incluir independencia empoderamiento sistema judicial creación agencia anticorrupción autónomo poder investigación enjuiciamiento implementación medida protección denunciant corrupción;corrupción;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2404;además ser esencial mejorar capacidad fuerza seguridad institución control identificar sancionar práctica corrupto manera efectivo;seguridad;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2405;promoción buen gobierno liderazgo ético ser fundamental fomentar cultura buen gobierno liderazgo ético nivel sector público;gobierno, cultura;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2406;incluir implementación código conducta estricto funcionario público capacitación continuo ética gobernanza creación incentivo comportamiento honesto;gobernanza;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2407;además ser crucial líder político administrativo dar ejemplo demostrar compromiso inquebrantable integridad transparencia;transparencia;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2408;empoderamiento sociedad civil medio comunicación sociedad civil medio comunicación jugar papel vital lucha corrupción;corrupción;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2409;ser esencial empoderar organización sociedad civil poder monitorear denunciar práctica corrupto así fomentar libertad prensa proteger periodista investigar corrupción;corrupción;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2410;creación plataforma digital denuncia anónimo seguimiento caso corrupción poder aumentar participación ciudadano transparencia;transparencia, corrupción;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2411;reforma legal regulatoria ecuador necesitar revisión exhaustivo marco legal regulatorio cerrar laguna permitir corrupción;corrupción;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2412;incluir reforma ley contratación público simplificación procedimiento administrativo eliminación burocracia innecesario facilitar corrupción;corrupción;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2413;además ser crucial revisar ley financiamiento campaña garantizar dinero oscuro influir política ecuatoriano;política;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2414;mejora eficiencia sector público modernización sector público ser clave reducir corrupción mejorar eficiencia gubernamental;ciencia, corrupción;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2415;incluir implementación tecnología avanzado inteligencia artificial ia blockchain digitalización servicio público reducir discrecionalidad aumentar transparencia;inteligencia artificial, tecnología, blockchain, digitalización, servicios públicos, transparencia;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2416;adopción métrica rendimiento monitorización tiempo real permitir gestión efectivo recurso público reducir oportunidad corrupción administración público;corrupción;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2417;cooperación internacional corrupción ser problema global requerir respuesta coordinado nivel internacional;corrupción;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2418;ecuador deber fortalecer cooperación organismo internacional país aliado intercambiar información técnico mejor práctica lucha corrupción;corrupción;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2419;incluir participación activo iniciativa convención naciones unidas corrupción uncac cooperación agencia cumplimiento ley país rastrear recuperar activo robado;corrupción;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2420;educación cívico conciencia público lucha corrupción deber comenzar aula;ciencia, educación, corrupción;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2421;ser esencial incorporar educación cívico currículo escolar inculcar valor integridad responsabilidad ético edad temprano;educación;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2422;además deber implementar campaña concienciación público informar ciudadano costo corrupción alientir denunciar práctica corrupto;ciencia, corrupción;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2423;ciudadanía informado activo ser mejor defensa corrupción;corrupción;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2424;política económico social reducir burocracia simplificar procedimiento administrativo solo mejorar eficiencia gubernamental sino reducir oportunidad corrupción;política, ciencia, corrupción;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2425;además ser crucial implementar programa social abordar pobreza desigualdad corrupción menudo prospera entorno persona carecer recurso oportunidad;pobreza, igualdad, corrupción;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2426;mejorar condición económico social reducir incentivo individuo recurrar práctica corrupto medio supervivencia;;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2427;gobernanza corporativo sector privado deber desempeñar papel activo lucha corrupción;gobernanza, corrupción;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2428;ser esencial establecer código conducta estándar ético empresa asegurar transacción comercial ser transparente libre soborno;;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2429;además deber fomentar colaboración gobierno sector privado desarrollar política promover competencia justo integridad negocio;política, gobierno;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2430;monitoreo evaluación finalmente ser crucial establecer mecanismo monitoreo evaluación continuo asegurar política práctica anticorrupción ser efectivo;política, corrupción;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
2;2431;incluir auditoría regular interno externa posibilidad realizar evaluación remoto parte agencia cumplimiento internacional;;PARTIDO SOCIEDAD UNIDA MÁS ACCIÓN, SUMA;ENRIQUE GOMEZ;INES DIAZ;23
